Symbol,revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
AAPL,7115.0,2220.0,1322.0,1004.0,1004.0,24015.348,24732.316,7159.0,16664.0,2200.0,1362.0,1251.0,19461.0,7337.0,8233.0,11228.0,19461.0,1004.0,1813.0,-142.0,1396.0,-142.0,1671.0,11228.0,11044.0,0.31,1.73,24086.2,2006-12
AAPL,5264.0,1849.0,986.0,770.0,770.0,24164.084,24826.284,7095.0,16029.0,2304.0,1409.0,995.0,18711.0,5485.0,6450.0,12261.0,18711.0,770.0,734.0,-105.0,1055.0,-105.0,629.0,12261.0,11983.0,0.35,1.53,24218.5,2007-03
AAPL,5410.0,1995.0,1041.0,818.0,818.0,24270.568,24938.788,7118.0,18745.0,2562.0,1626.0,1001.0,21647.0,6992.0,8243.0,13404.0,21647.0,818.0,1227.0,-283.0,1122.0,-283.0,944.0,13404.0,13129.0,0.37,1.61,24349.9,2007-06
AAPL,6789.0,2088.0,1058.0,903.0,903.0,24384.64,25084.724,9352.0,21956.0,2841.0,1832.0,1222.0,25347.0,9280.0,10815.0,14532.0,25347.0,904.0,1696.0,-205.0,1151.0,-205.0,1491.0,14532.0,14195.0,0.31,1.74,24425.2,2007-09
AAPL,9608.0,3332.0,2126.0,1581.0,1581.0,24524.08,25201.512,9162.0,26189.0,2931.0,1870.0,1631.0,30039.0,10535.0,13235.0,16804.0,30039.0,1581.0,2787.0,-224.0,2232.0,-224.0,2563.0,16804.0,16455.0,0.35,1.79,24601.6,2007-12
AAPL,7512.0,2474.0,1315.0,1045.0,1045.0,24627.288,25181.212,9070.0,26736.0,3113.0,1962.0,1435.0,30471.0,9634.0,12418.0,18053.0,30471.0,1045.0,1193.0,-160.0,1431.0,-160.0,1033.0,18053.0,17715.0,0.33,1.69,24680.1,2008-03
AAPL,7464.0,2600.0,1392.0,1072.0,1072.0,24744.664,25288.676,9373.0,27998.0,3397.0,2177.0,1205.0,31709.0,9218.0,12087.0,19622.0,31709.0,1072.0,1321.0,-304.0,1509.0,-304.0,1017.0,19622.0,19293.0,0.35,1.62,24800.9,2008-06
AAPL,12907.0,4791.0,3494.0,2421.0,2421.0,24839.052,25353.216,11875.0,30006.0,3747.0,2455.0,839.0,36171.0,11361.0,13874.0,22297.0,36171.0,2421.0,4295.0,-403.0,3651.0,-403.0,3892.0,22297.0,21805.0,0.37,1.62,24890.2,2008-09
AAPL,11880.0,4507.0,3101.0,2255.0,2255.0,24895.976,25241.832,7236.0,35163.0,3997.0,2580.0,2062.0,42787.0,14757.0,19878.0,22909.0,42787.0,2255.0,3938.0,-339.0,3269.0,-339.0,3599.0,22909.0,22425.0,0.38,1.87,24931.6,2008-12
AAPL,9084.0,3627.0,2323.0,1620.0,1620.0,24953.04,25283.804,4466.0,33853.0,4097.0,2546.0,2498.0,43237.0,13751.0,18926.0,24311.0,43237.0,1620.0,841.0,-100.0,2504.0,-100.0,741.0,24311.0,23836.0,0.4,1.78,24979.1,2009-03
AAPL,9734.0,3983.0,2632.0,1828.0,1828.0,25023.936,25456.48,5605.0,35170.0,4222.0,2653.0,2952.0,48140.0,16661.0,22252.0,25888.0,48140.0,1828.0,2270.0,-246.0,2814.0,-246.0,2024.0,25888.0,25422.0,0.41,1.86,25080.6,2009-06
AAPL,12207.0,5105.0,3684.0,2532.0,2532.0,25144.812,25602.444,5263.0,31555.0,4667.0,2954.0,2011.0,47501.0,11506.0,15861.0,31640.0,47501.0,2532.0,3110.0,-459.0,3887.0,-459.0,2651.0,31640.0,31187.0,0.42,1.5,25194.6,2009-09
AAPL,15683.0,6411.0,4725.0,3378.0,3378.0,25299.176,25753.924,7609.0,33332.0,4986.0,3115.0,1961.0,53926.0,13097.0,18158.0,35768.0,53926.0,3378.0,5781.0,-376.0,4934.0,-376.0,5405.0,35768.0,35274.0,0.41,1.51,25375.9,2009-12
AAPL,13499.0,5625.0,3979.0,3074.0,3074.0,25411.344,25840.584,10018.0,32336.0,5555.0,3504.0,1925.0,57057.0,12229.0,17709.0,39348.0,57057.0,3074.0,2330.0,-274.0,4195.0,-274.0,2056.0,39348.0,38605.0,0.42,1.45,25469.8,2010-03
AAPL,15700.0,6136.0,4234.0,3253.0,3253.0,25541.516,25966.108,9705.0,36033.0,6228.0,3990.0,2119.0,64725.0,15612.0,21614.0,43111.0,64725.0,3253.0,4801.0,-595.0,4507.0,-595.0,4206.0,43111.0,42079.0,0.39,1.5,25577.5,2010-06
AAPL,20343.0,7512.0,5447.0,4308.0,4308.0,25607.624,26007.1,11261.0,41678.0,7234.0,4768.0,2263.0,75183.0,20722.0,27392.0,47791.0,75183.0,4308.0,5683.0,-760.0,5776.0,-760.0,4923.0,47791.0,46708.0,0.37,1.57,25647.2,2010-09
AAPL,26741.0,10298.0,7827.0,6004.0,6004.0,25740.232,26128.312,10734.0,43927.0,8635.0,5868.0,2954.0,86742.0,23795.0,32076.0,54666.0,86742.0,6004.0,9773.0,-1214.0,8183.0,-1214.0,8559.0,54666.0,53403.0,0.39,1.59,25789.2,2010-12
AAPL,24667.0,10218.0,7874.0,5987.0,5987.0,25849.488,26206.432,15978.0,46997.0,9416.0,6241.0,3885.0,94904.0,24327.0,33427.0,61477.0,94904.0,5987.0,6219.0,-624.0,8308.0,-624.0,5595.0,61477.0,60229.0,0.41,1.54,25890.9,2011-03
AAPL,28571.0,11922.0,9379.0,7308.0,7308.0,25931.024,26258.68,12091.0,46898.0,10348.0,6749.0,3440.0,106758.0,26859.0,37415.0,69343.0,106758.0,7308.0,11108.0,-777.0,9860.0,-777.0,10331.0,69343.0,67433.0,0.42,1.54,25953.3,2011-06
AAPL,28270.0,11380.0,8710.0,6623.0,6623.0,25991.868,26306.448,9815.0,44988.0,11768.0,7777.0,3556.0,116371.0,27970.0,39756.0,76615.0,116371.0,6623.0,10429.0,-1645.0,9253.0,-1645.0,8784.0,76615.0,72183.0,0.4,1.52,26019.8,2011-09
AAPL,46333.0,20703.0,17340.0,13064.0,13064.0,26069.148,26364.016,10310.0,54771.0,12340.0,7816.0,4281.0,138681.0,34607.0,48627.0,90054.0,138681.0,13064.0,17554.0,-1321.0,18061.0,-1321.0,16233.0,90054.0,85686.0,0.45,1.54,26102.0,2011-12
AAPL,39186.0,18564.0,15384.0,11622.0,11622.0,26140.296,26457.004,10121.0,50712.0,13941.0,8847.0,4992.0,150934.0,32036.0,48436.0,102498.0,150934.0,11622.0,13977.0,-1457.0,16124.0,-1457.0,12520.0,102498.0,97753.0,0.47,1.47,26179.5,2012-03
AAPL,35023.0,14994.0,11573.0,8824.0,8824.0,26224.688,26517.652,7945.0,51943.0,16205.0,10487.0,5438.0,162896.0,33060.0,51150.0,111746.0,162896.0,8824.0,10189.0,-2056.0,12408.0,-2056.0,8133.0,111746.0,106285.0,0.43,1.46,26243.4,2012-06
AAPL,35966.0,14401.0,10944.0,8223.0,8223.0,26271.168,26546.768,10746.0,57653.0,21887.0,15452.0,5478.0,176064.0,38542.0,57854.0,118210.0,176064.0,8223.0,9136.0,-3461.0,11925.0,-3461.0,5675.0,118210.0,112851.0,0.4,1.49,26297.8,2012-09
AAPL,54512.0,21060.0,17210.0,13078.0,13078.0,26289.648,26522.076,16154.0,72348.0,23214.0,15422.0,5183.0,196088.0,46879.0,68742.0,127346.0,196088.0,13078.0,23426.0,-2317.0,18798.0,-2317.0,21109.0,127346.0,121503.0,0.39,1.54,26291.2,2012-12
AAPL,43603.0,16349.0,12558.0,9547.0,9547.0,26309.612,26488.98,12053.0,63337.0,24194.0,15026.0,5294.0,194743.0,35508.0,59253.0,135490.0,194743.0,9547.0,12504.0,-2008.0,14250.0,-2008.0,10496.0,135490.0,129954.0,0.37,1.44,26322.6,2013-03
AAPL,35323.0,13024.0,9201.0,6900.0,6900.0,25721.292,25879.416,11248.0,68219.0,26889.0,16327.0,5421.0,199856.0,36319.0,76502.0,123354.0,199856.0,6900.0,7828.0,-1885.0,10895.0,-1885.0,5943.0,123354.0,117479.0,0.37,1.62,25436.4,2013-06
AAPL,37472.0,13871.0,10030.0,7512.0,7512.0,25316.552,25455.684,14259.0,73286.0,28519.0,16597.0,5146.0,207000.0,43658.0,83451.0,123549.0,207000.0,7512.0,9908.0,-1955.0,11813.0,-1955.0,7953.0,123549.0,117793.0,0.37,1.68,25178.0,2013-09
AAPL,57594.0,21846.0,17463.0,13072.0,13072.0,25090.016,25240.644,14077.0,80347.0,29288.0,15488.0,5091.0,225184.0,53769.0,95500.0,129684.0,225184.0,13072.0,22670.0,-1985.0,19607.0,-1985.0,20685.0,129684.0,123557.0,0.38,1.74,24991.5,2013-12
AAPL,45646.0,17947.0,13593.0,10223.0,10223.0,24493.208,24626.796,18949.0,70541.0,30406.0,15120.0,5106.0,205989.0,43208.0,85810.0,120179.0,205989.0,10223.0,13538.0,-1382.0,15480.0,-1382.0,12156.0,120179.0,114196.0,0.39,1.71,24128.9,2014-03
AAPL,37432.0,14735.0,10282.0,7748.0,7748.0,24050.54,24206.844,12977.0,67949.0,34453.0,17585.0,4160.0,222520.0,46205.0,101580.0,120940.0,222520.0,7748.0,10255.0,-2378.0,12228.0,-2378.0,7877.0,120940.0,114799.0,0.39,1.84,23956.7,2014-06
AAPL,42123.0,16009.0,11165.0,8467.0,8467.0,23735.388,23888.324,13844.0,68531.0,39015.0,20624.0,3764.0,231839.0,63448.0,120292.0,111547.0,231839.0,8467.0,13250.0,-3826.0,13134.0,-3826.0,9424.0,111547.0,102789.0,0.38,2.08,23464.6,2014-09
AAPL,74599.0,29741.0,24246.0,18024.0,18024.0,23372.328,23527.212,19478.0,83403.0,40747.0,20392.0,3608.0,261894.0,73611.0,138566.0,123328.0,261894.0,18024.0,33722.0,-3217.0,26821.0,-3217.0,30505.0,123328.0,114329.0,0.4,2.12,23305.7,2014-12
AAPL,58010.0,23656.0,18278.0,13569.0,13569.0,23175.196,23339.432,14489.0,67891.0,42460.0,20151.0,3937.0,261194.0,58729.0,132188.0,129006.0,261194.0,13569.0,19081.0,-2369.0,20757.0,-2369.0,16712.0,129006.0,120234.0,0.41,2.02,23049.1,2015-03
AAPL,49605.0,19681.0,14083.0,10677.0,10677.0,22919.544,23092.396,15319.0,70953.0,45544.0,21149.0,4081.0,273151.0,65285.0,147474.0,125677.0,273151.0,10677.0,14988.0,-2043.0,17167.0,-2043.0,12945.0,125677.0,116854.0,0.4,2.17,22821.6,2015-06
AAPL,51501.0,20548.0,14623.0,11124.0,11124.0,22587.672,22730.064,21120.0,89378.0,49257.0,22471.0,5422.0,290345.0,80610.0,170990.0,119355.0,290345.0,11124.0,13475.0,-3618.0,17742.0,-3618.0,9857.0,119355.0,110346.0,0.4,2.43,22315.0,2015-09
AAPL,75872.0,30423.0,24171.0,18361.0,18361.0,22235.72,22376.508,16689.0,76219.0,51342.0,22300.0,7974.0,293284.0,76092.0,165017.0,128267.0,293284.0,18361.0,27463.0,-3612.0,27125.0,-3612.0,23851.0,128267.0,119141.0,0.4,2.29,22177.9,2015-12
AAPL,50557.0,19921.0,13987.0,10516.0,10516.0,22057.524,22163.544,21514.0,87592.0,54051.0,23203.0,7745.0,305277.0,68265.0,174820.0,130457.0,305277.0,10516.0,11601.0,-2336.0,16464.0,-2336.0,9265.0,130457.0,121365.0,0.39,2.34,21913.8,2016-03
AAPL,42358.0,16106.0,10105.0,7796.0,7796.0,21772.232,21891.124,18237.0,93761.0,57991.0,25448.0,7862.0,305602.0,71486.0,179061.0,126541.0,305602.0,7796.0,10634.0,-2809.0,12631.0,-2809.0,7825.0,126541.0,117774.0,0.38,2.42,21572.7,2016-06
AAPL,46852.0,17813.0,11761.0,9014.0,9014.0,21467.648,21573.324,20484.0,106869.0,61245.0,27010.0,8757.0,321686.0,79006.0,193437.0,128249.0,321686.0,9014.0,16533.0,-3977.0,14309.0,-3977.0,12556.0,128249.0,119629.0,0.38,2.51,21344.7,2016-09
AAPL,78351.0,30176.0,23359.0,17891.0,17891.0,21194.644,21311.98,16371.0,103332.0,62759.0,26510.0,7390.0,331141.0,84130.0,198751.0,132390.0,331141.0,17891.0,27234.0,-3334.0,26346.0,-3334.0,23900.0,132390.0,124119.0,0.39,2.5,21021.7,2016-12
AAPL,52896.0,20591.0,14097.0,11029.0,11029.0,20903.164,21046.752,15157.0,101990.0,65124.0,27163.0,7549.0,334532.0,73342.0,200450.0,134082.0,334532.0,11029.0,12570.0,-2975.0,16429.0,-2975.0,9595.0,134082.0,125992.0,0.39,2.49,20823.3,2017-03
AAPL,45408.0,17488.0,10768.0,8717.0,8717.0,20780.352,20933.996,18571.0,112875.0,68981.0,29286.0,10150.0,345173.0,81302.0,212748.0,132425.0,345173.0,8717.0,8672.0,-2277.0,13122.0,-2277.0,6395.0,132425.0,124320.0,0.39,2.61,20679.1,2017-06
AAPL,52579.0,19931.0,13120.0,10714.0,10714.0,20597.708,20734.344,20289.0,128645.0,75076.0,33783.0,18177.0,375319.0,100814.0,241272.0,134047.0,375319.0,10714.0,15749.0,-3865.0,15604.0,-3865.0,11884.0,134047.0,134047.0,0.38,2.8,20504.8,2017-09
AAPL,88293.0,33912.0,26274.0,20065.0,20065.0,20451.508,20631.148,27491.0,143810.0,77110.0,33679.0,13323.0,406794.0,115788.0,266595.0,140199.0,406794.0,20065.0,28293.0,-2810.0,29019.0,-2810.0,25483.0,140199.0,132161.0,0.38,2.9,20326.6,2017-12
AAPL,61137.0,23422.0,15894.0,13822.0,13822.0,20099.508,20273.972,45059.0,130053.0,80502.0,35077.0,23086.0,367502.0,89320.0,240624.0,126878.0,367502.0,13822.0,15130.0,-4195.0,18633.0,-4195.0,10935.0,126878.0,126878.0,0.38,2.9,19773.1,2018-03
AAPL,53265.0,20421.0,12612.0,11519.0,11519.0,19528.668,19706.436,31971.0,115761.0,85368.0,38117.0,22546.0,349197.0,88548.0,234248.0,114949.0,349197.0,11519.0,14488.0,-3267.0,15277.0,-3267.0,11221.0,114949.0,114949.0,0.38,3.04,19371.7,2018-06
AAPL,62900.0,24084.0,16118.0,14125.0,14125.0,19206.36,19390.184,25913.0,131339.0,90403.0,41304.0,22283.0,365725.0,115929.0,258578.0,107147.0,365725.0,14125.0,19523.0,-3041.0,18872.0,-3041.0,16482.0,107147.0,107147.0,0.38,3.41,19019.9,2018-09
AAPL,84310.0,32031.0,23346.0,19965.0,19965.0,18943.28,19093.008,44771.0,140828.0,91526.0,39597.0,34686.0,373719.0,108283.0,255827.0,117892.0,373719.0,19965.0,26690.0,-3355.0,26741.0,-3355.0,23335.0,117892.0,117892.0,0.38,3.17,18919.2,2018-12
AAPL,58015.0,21821.0,13415.0,11561.0,11561.0,18696.284,18802.584,37988.0,123346.0,93036.0,38746.0,34587.0,341998.0,93772.0,236138.0,105860.0,341998.0,11561.0,11155.0,-2363.0,16455.0,-2363.0,8792.0,105860.0,105860.0,0.38,3.23,18429.1,2019-03
AAPL,53809.0,20227.0,11544.0,10044.0,10044.0,18282.532,18405.52,50530.0,134973.0,93984.0,37636.0,33634.0,322239.0,89704.0,225783.0,96456.0,322239.0,10044.0,11636.0,-2000.0,14477.0,-2000.0,9636.0,96456.0,96456.0,0.38,3.34,18125.6,2019-06
AAPL,64040.0,24313.0,15625.0,13686.0,13686.0,17963.244,18081.496,48844.0,162819.0,95957.0,37378.0,32978.0,338516.0,105718.0,248028.0,90488.0,338516.0,13686.0,19910.0,-2777.0,18804.0,-2777.0,17133.0,90488.0,90488.0,0.38,3.74,17772.9,2019-09
AAPL,91819.0,35217.0,25569.0,22236.0,22236.0,17660.16,17818.417,39771.0,163231.0,97990.0,37031.0,40457.0,340618.0,102161.0,251087.0,89531.0,340618.0,22236.0,30516.0,-2107.0,28385.0,-2107.0,28409.0,89531.0,89531.0,0.38,3.8,17536.1,2019-12
AAPL,58313.0,22370.0,12853.0,11249.0,11249.0,17440.402,17618.765,40174.0,143753.0,98743.0,35889.0,41965.0,320400.0,96094.0,241975.0,78425.0,320400.0,11249.0,13311.0,-1853.0,15639.0,-1853.0,11458.0,78425.0,78425.0,0.38,4.09,17295.9,2020-03
AAPL,59685.0,22680.0,13091.0,11253.0,11253.0,17250.291,17419.154,33383.0,140065.0,100917.0,35687.0,41000.0,317344.0,95318.0,245062.0,72282.0,317344.0,11253.0,16271.0,-1565.0,15843.0,-1565.0,14706.0,72282.0,72282.0,0.38,4.39,17135.8,2020-06
AAPL,64698.0,24689.0,14775.0,12673.0,12673.0,17057.624,17256.522,38016.0,143713.0,103526.0,36766.0,42522.0,323888.0,105392.0,258549.0,65339.0,323888.0,12673.0,20576.0,-1784.0,17477.0,-1784.0,18792.0,65339.0,65339.0,0.38,4.96,16976.8,2020-09
AAPL,111439.0,44328.0,33534.0,28755.0,28755.0,16935.119,17113.688,36010.0,154106.0,105493.0,37933.0,43270.0,354054.0,132507.0,287830.0,66224.0,354054.0,28755.0,38763.0,-3500.0,36200.0,-3500.0,35263.0,66224.0,66224.0,0.4,5.35,16823.3,2020-12
AAPL,89584.0,38079.0,27503.0,23630.0,23630.0,16753.476,16929.157,38466.0,121465.0,107280.0,37815.0,43339.0,337158.0,106385.0,267980.0,69178.0,337158.0,23630.0,23981.0,-2269.0,30300.0,-2269.0,21712.0,69178.0,69178.0,0.43,4.87,16686.3,2021-03
AAPL,81434.0,35255.0,24126.0,21744.0,21744.0,16629.371,16781.735,34050.0,114423.0,108857.0,38615.0,44854.0,329840.0,107754.0,265560.0,64280.0,329840.0,21744.0,21094.0,-2093.0,26958.0,-2093.0,19001.0,64280.0,64280.0,0.43,5.13,16556.9,2021-06
AAPL,83360.0,35174.0,23786.0,20551.0,20551.0,16487.12,16635.095,34940.0,134836.0,109723.0,39440.0,48849.0,351002.0,125481.0,287912.0,63090.0,351002.0,20551.0,20200.0,-3223.0,26775.0,-3223.0,16977.0,63090.0,63090.0,0.42,5.56,16426.8,2021-09
AAPL,123945.0,54243.0,41488.0,34630.0,34630.0,16391.724,16519.291,37119.0,153154.0,107699.0,39245.0,50109.0,381191.0,147574.0,309259.0,71932.0,381191.0,34630.0,46966.0,-2803.0,44185.0,-2803.0,44163.0,71932.0,71932.0,0.44,5.3,16334.4,2021-12
AAPL,97278.0,42559.0,29979.0,25010.0,25010.0,16278.802,16403.316,28098.0,118180.0,109324.0,39304.0,51959.0,350662.0,127508.0,283263.0,67399.0,350662.0,25010.0,28166.0,-2514.0,32716.0,-2514.0,25652.0,67399.0,67399.0,0.44,5.2,16207.6,2022-03
AAPL,82959.0,35885.0,23076.0,19442.0,19442.0,16162.945,16262.203,27502.0,112292.0,111851.0,40335.0,52605.0,336309.0,129873.0,278202.0,58107.0,336309.0,19442.0,22892.0,-2102.0,25881.0,-2102.0,20790.0,58107.0,58107.0,0.43,5.79,16095.4,2022-06
AAPL,90146.0,38095.0,24894.0,20721.0,20721.0,16030.38,16118.465,23646.0,135405.0,114457.0,42117.0,54428.0,352755.0,153982.0,302083.0,50672.0,352755.0,20721.0,24127.0,-3289.0,27759.0,-3289.0,20838.0,50672.0,50672.0,0.42,6.96,15943.4,2022-09
WMT,57224.0,13306.0,3090.0,1861.0,1861.0,4386.0,4395.0,2468.0,31348.0,67757.0,52266.0,3542.0,96473.0,32222.0,56273.0,40200.0,96473.0,1830.0,2653.0,-1996.0,3978.0,-1996.0,657.0,40200.0,30883.0,0.23,2.4,4378.92,2003-04
WMT,63232.0,14934.0,3792.0,2444.0,2444.0,4378.0,4388.0,4472.0,32153.0,71001.0,54516.0,2544.0,98786.0,32833.0,56192.0,42594.0,98786.0,2282.0,3665.0,-2650.0,4746.0,-2650.0,1015.0,42594.0,33021.0,0.24,2.32,4369.2,2003-07
WMT,63035.0,14743.0,3399.0,2028.0,2028.0,4362.0,4372.0,3312.0,36790.0,73447.0,56202.0,2383.0,104821.0,39225.0,62649.0,42172.0,104821.0,2028.0,1492.0,-2757.0,4370.0,-2757.0,-1265.0,42172.0,32726.0,0.23,2.49,4328.0,2003-10
WMT,75190.0,16951.0,4746.0,2721.0,2721.0,4327.0,4337.0,5199.0,34421.0,76380.0,59023.0,2079.0,105405.0,37840.0,61782.0,43623.0,105405.0,2721.0,8186.0,-2905.0,5785.0,-2905.0,5281.0,43623.0,33741.0,0.23,2.42,4311.0,2004-01
WMT,65443.0,15474.0,3605.0,2166.0,2166.0,4294.0,4302.0,3828.0,34753.0,78791.0,60467.0,2226.0,107580.0,41066.0,65196.0,42384.0,107580.0,2166.0,867.0,-2645.0,4642.0,-2645.0,-1778.0,42384.0,32250.0,0.24,2.54,4269.0,2004-04
WMT,70459.0,16926.0,4404.0,2651.0,2651.0,4264.0,4272.0,4709.0,35616.0,81322.0,62087.0,2232.0,110059.0,43007.0,66915.0,43144.0,110059.0,2651.0,4006.0,-3049.0,5435.0,-3049.0,957.0,43144.0,33020.0,0.24,2.55,4243.0,2004-07
WMT,69282.0,16715.0,3784.0,2286.0,2286.0,4242.0,4249.0,4639.0,40977.0,84886.0,64543.0,2378.0,118089.0,47016.0,73203.0,44886.0,118089.0,2286.0,2575.0,-3566.0,4877.0,-3566.0,-991.0,44886.0,34695.0,0.24,2.63,4235.0,2004-10
WMT,79078.0,18316.0,5507.0,3164.0,3164.0,4238.0,4242.0,5488.0,38854.0,88593.0,68118.0,2379.0,120154.0,43182.0,70758.0,49396.0,120154.0,3379.0,7596.0,-3543.0,6531.0,-3543.0,4053.0,49396.0,38593.0,0.23,2.43,4234.0,2005-01
WMT,71680.0,17109.0,3941.0,2461.0,2461.0,4228.0,4234.0,4955.0,39641.0,88882.0,69303.0,2485.0,122215.0,49168.0,75024.0,47191.0,122215.0,2461.0,2513.0,-2772.0,5073.0,-2772.0,-259.0,47191.0,36405.0,0.24,2.59,4182.0,2005-04
WMT,76697.0,18608.0,4730.0,2805.0,2805.0,4175.0,4180.0,5673.0,40393.0,92008.0,71639.0,2320.0,124765.0,49165.0,77044.0,47721.0,124765.0,2904.0,3955.0,-3683.0,5883.0,-3683.0,272.0,47721.0,37308.0,0.24,2.61,4163.0,2005-07
WMT,75397.0,18072.0,4098.0,2374.0,2374.0,4165.0,4169.0,4535.0,44924.0,94867.0,73984.0,2424.0,131799.0,50315.0,81881.0,49918.0,131799.0,2422.0,1646.0,-3925.0,5272.0,-3925.0,-2279.0,49918.0,39451.0,0.24,2.64,4163.0,2005-10
WMT,89252.0,20870.0,5893.0,3591.0,3591.0,4165.0,4170.0,6193.0,43825.0,100929.0,77865.0,4400.0,138187.0,48825.0,85016.0,53171.0,138187.0,3621.0,10127.0,-4150.0,7079.0,-4150.0,5977.0,53171.0,41074.0,0.23,2.6,4165.0,2006-01
WMT,79676.0,19439.0,4495.0,2615.0,2615.0,4167.0,4170.0,5858.0,43532.0,103963.0,81458.0,2593.0,140485.0,51865.0,87171.0,53314.0,140485.0,2660.0,3740.0,-2953.0,5789.0,-2953.0,787.0,53314.0,40412.0,0.24,2.64,4167.78,2006-04
WMT,85430.0,20845.0,5104.0,2083.0,2083.0,4168.0,4172.0,6386.0,46172.0,106380.0,83182.0,2165.0,144788.0,54139.0,88416.0,56372.0,144788.0,2985.0,3520.0,-3765.0,6452.0,-3765.0,-245.0,56372.0,43103.0,0.24,2.57,4169.03,2006-07
WMT,84467.0,20702.0,4465.0,2647.0,2647.0,4169.0,4173.0,5908.0,49623.0,112494.0,86022.0,2217.0,151119.0,58163.0,92356.0,58763.0,151119.0,2594.0,2805.0,-4437.0,5836.0,-4437.0,-1632.0,58763.0,45506.0,0.25,2.57,4168.03,2006-10
WMT,98796.0,23404.0,6432.0,3939.0,3939.0,4152.0,4156.0,7767.0,46982.0,115190.0,88440.0,2406.0,151587.0,52148.0,90014.0,61573.0,151587.0,3950.0,10170.0,-4117.0,7878.0,-4117.0,6053.0,61573.0,47814.0,0.24,2.46,4131.0,2007-01
WMT,86410.0,21099.0,4850.0,2826.0,2826.0,4122.0,4128.0,6563.0,47579.0,118417.0,90284.0,2974.0,155422.0,54700.0,95511.0,59911.0,155422.0,2826.0,1847.0,-2987.0,6338.0,-2987.0,-1140.0,59911.0,45326.0,0.24,2.59,4108.78,2007-04
WMT,92999.0,22410.0,5283.0,2952.0,2952.0,4102.0,4108.0,6094.0,46387.0,122169.0,92948.0,2959.0,156949.0,55250.0,94663.0,62286.0,156949.0,3072.0,4351.0,-3665.0,6855.0,-3665.0,686.0,62286.0,47631.0,0.24,2.52,4068.23,2007-07
WMT,91865.0,22614.0,4961.0,2857.0,2857.0,4051.0,4056.0,4950.0,50912.0,126465.0,96131.0,3123.0,165064.0,60349.0,101985.0,63079.0,165064.0,2855.0,3425.0,-3766.0,6557.0,-3766.0,-341.0,63079.0,48181.0,0.25,2.62,4004.81,2007-10
WMT,105890.0,26826.0,6876.0,4096.0,4096.0,3988.0,3997.0,5492.0,48020.0,127992.0,96867.0,2748.0,163514.0,58478.0,98906.0,64608.0,163514.0,4516.0,11019.0,-3562.0,8537.0,-3562.0,7457.0,64608.0,48729.0,0.25,2.53,3973.0,2008-01
WMT,94940.0,23568.0,5317.0,3022.0,3022.0,3957.0,3967.0,8072.0,50295.0,130505.0,97625.0,2943.0,167483.0,61102.0,104253.0,63230.0,167483.0,3151.0,3779.0,-2321.0,6945.0,-2321.0,1458.0,63230.0,46610.0,0.25,2.65,3943.72,2008-04
WMT,102342.0,25224.0,5813.0,3449.0,3449.0,3945.0,3958.0,6907.0,49534.0,132438.0,98202.0,2759.0,166895.0,54904.0,100102.0,66793.0,166895.0,3531.0,6385.0,-2261.0,7551.0,-2261.0,4124.0,66793.0,50393.0,0.25,2.5,3933.98,2008-07
WMT,98345.0,24724.0,5292.0,3138.0,3138.0,3931.0,3944.0,5920.0,52856.0,130593.0,96545.0,3026.0,167843.0,60600.0,102304.0,65539.0,167843.0,3145.0,262.0,-2813.0,6980.0,-2813.0,-2551.0,65539.0,50123.0,0.25,2.56,3922.55,2008-10
WMT,108627.0,26797.0,6346.0,3773.0,3773.0,3924.0,3936.0,7275.0,48949.0,131161.0,95653.0,3567.0,163429.0,55390.0,95953.0,67476.0,163429.0,3907.0,12721.0,-3390.0,8031.0,-3390.0,9331.0,67476.0,52216.0,0.25,2.42,3915.12,2009-01
WMT,94242.0,23854.0,5217.0,3022.0,3022.0,3920.0,3930.0,6578.0,47746.0,132866.0,96104.0,3358.0,162090.0,56399.0,97899.0,64191.0,162090.0,3147.0,3571.0,-2475.0,6917.0,-2475.0,1096.0,64191.0,49309.0,0.25,2.53,3915.12,2009-04
WMT,100876.0,25820.0,5929.0,3472.0,3472.0,3891.0,3900.0,7997.0,49025.0,138653.0,100187.0,3581.0,168942.0,57196.0,99794.0,69148.0,168942.0,3560.0,6324.0,-3137.0,7686.0,-3137.0,3187.0,69148.0,52999.0,0.26,2.44,3856.83,2009-07
WMT,99373.0,25458.0,5442.0,3144.0,3144.0,3851.0,3861.0,6003.0,51948.0,140770.0,101221.0,3603.0,172934.0,59179.0,102982.0,69952.0,172934.0,3265.0,2545.0,-3141.0,7240.0,-3141.0,-596.0,69952.0,53790.0,0.26,2.47,3810.17,2009-10
WMT,113622.0,28882.0,7458.0,4758.0,4758.0,3803.0,3817.0,7907.0,48032.0,143517.0,102307.0,3942.0,170407.0,55543.0,97452.0,72955.0,170407.0,4990.0,13809.0,-3299.0,9360.0,-3299.0,10510.0,72955.0,56829.0,0.25,2.34,3786.0,2010-01
