revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
16962.0,10419.0,5273.0,5006.0,5006.0,4649.0,4747.0,2614.0,27603.0,107985.0,45914.0,3690.0,125972.0,17571.0,55925.0,70047.0,125972.0,5006.0,7413.0,-4530.0,-7160.0,7395.0,-4530.0,2883.0,70047.0,33598.0,0.61,1.8,4611.0,2018-06
19163.0,12360.0,7277.0,6398.0,6398.0,4574.0,4648.0,3407.0,29590.0,110755.0,47071.0,3955.0,128242.0,19574.0,56759.0,71483.0,128242.0,6398.0,8835.0,-3851.0,-4607.0,9551.0,-3851.0,4984.0,71483.0,34970.0,0.64,1.79,4564.0,2018-09
18657.0,11227.0,6224.0,5195.0,5195.0,4548.0,4620.0,3019.0,28787.0,114318.0,48976.0,4421.0,127963.0,16626.0,53400.0,74563.0,127963.0,5195.0,6900.0,-3890.0,-5468.0,8717.0,-3890.0,3010.0,74563.0,38214.0,0.6,1.72,4516.0,2018-12
16061.0,9089.0,4174.0,3974.0,3974.0,4492.0,4564.0,3154.0,29060.0,117478.0,50040.0,5661.0,129458.0,18911.0,55797.0,73661.0,129458.0,3974.0,4959.0,-3321.0,-2102.0,6799.0,-3321.0,1638.0,73661.0,37683.0,0.57,1.76,4477.0,2019-03
16505.0,9878.0,4801.0,4179.0,4179.0,4466.0,4523.0,2867.0,29239.0,120604.0,51377.0,6105.0,130759.0,19705.0,55812.0,74947.0,130759.0,4179.0,7587.0,-3554.0,-4586.0,7355.0,-3554.0,4033.0,74947.0,39115.0,0.6,1.74,4430.0,2019-06
19190.0,11295.0,6551.0,5990.0,5990.0,4391.0,4433.0,3935.0,29957.0,124746.0,53563.0,6255.0,133768.0,25064.0,59526.0,74242.0,133768.0,5990.0,10711.0,-4672.0,-5733.0,9230.0,-4672.0,6039.0,74242.0,38496.0,0.59,1.8,4350.0,2019-09
20209.0,11878.0,6902.0,6905.0,6905.0,4318.0,4371.0,4194.0,31239.0,128707.0,55386.0,5553.0,136524.0,22310.0,59020.0,77504.0,136524.0,6905.0,9888.0,-4666.0,-5144.0,9870.0,-4666.0,5222.0,77504.0,40401.0,0.59,1.76,4290.0,2019-12
19828.0,12016.0,7200.0,5661.0,5661.0,4266.0,4312.0,11380.0,41501.0,132456.0,56770.0,5911.0,147710.0,23895.0,71356.0,76354.0,147710.0,5661.0,6158.0,-3268.0,4764.0,10250.0,-3268.0,2890.0,76354.0,39649.0,0.61,1.93,4234.0,2020-03
19728.0,10507.0,5706.0,5105.0,5105.0,4246.0,4284.0,8736.0,44390.0,136024.0,58036.0,6082.0,152539.0,22481.0,70529.0,82010.0,152539.0,5105.0,11157.0,-3408.0,-3191.0,8769.0,-3408.0,7749.0,82010.0,44764.0,0.53,1.86,4253.0,2020-06
18333.0,9741.0,5034.0,4276.0,4276.0,4188.0,4211.0,3356.0,36785.0,139289.0,59205.0,6036.0,145261.0,22112.0,70707.0,74554.0,145261.0,4276.0,8179.0,-3716.0,-12793.0,8157.0,-3716.0,4463.0,74554.0,37718.0,0.53,1.95,4098.0,2020-09
19978.0,11348.0,5936.0,5857.0,5857.0,4097.0,4121.0,5865.0,47249.0,134229.0,56584.0,5917.0,153091.0,24754.0,72053.0,81038.0,153091.0,5857.0,9890.0,-4061.0,-1697.0,8939.0,-4061.0,5829.0,81038.0,45041.0,0.57,1.89,4062.0,2020-12
19673.0,10854.0,5903.0,3361.0,3361.0,4056.0,4096.0,5192.0,45773.0,137108.0,57330.0,5327.0,150622.0,24151.0,70815.0,79807.0,150622.0,3361.0,5348.0,-4388.0,-4020.0,8805.0,-4388.0,960.0,79807.0,44428.0,0.55,1.89,4038.0,2021-03
19631.0,11206.0,5892.0,5061.0,5061.0,4049.0,4084.0,4746.0,49372.0,139724.0,58166.0,5356.0,154597.0,24836.0,69390.0,85207.0,154597.0,5061.0,8801.0,-3868.0,-2334.0,8749.0,-3868.0,4933.0,85207.0,50421.0,0.57,1.81,4057.0,2021-06
19192.0,10746.0,5269.0,6823.0,6823.0,4061.0,4086.0,7870.0,61304.0,143157.0,59733.0,5452.0,167962.0,29572.0,77875.0,90087.0,167962.0,6823.0,9904.0,-4441.0,3849.0,8228.0,-4441.0,5463.0,90087.0,55617.0,0.56,1.86,4067.0,2021-09
20528.0,11009.0,5018.0,4623.0,4623.0,4071.0,4093.0,4827.0,57718.0,148539.0,63245.0,6072.0,168406.0,27462.0,73015.0,95391.0,168406.0,4623.0,5938.0,-7632.0,-3357.0,8092.0,-7632.0,-1694.0,95391.0,61158.0,0.54,1.77,4070.0,2021-12
18353.0,9244.0,3130.0,8113.0,8113.0,4079.0,4107.0,6215.0,62568.0,153814.0,66718.0,7210.0,176356.0,29322.0,73220.0,103136.0,176356.0,8113.0,5891.0,-4797.0,-1863.0,6478.0,-4797.0,1094.0,103136.0,69312.0,0.5,1.71,4089.0,2022-03
15321.0,5587.0,-613.0,-454.0,-454.0,4100.0,4100.0,4390.0,50588.0,160823.0,71660.0,8227.0,170418.0,27218.0,69200.0,101218.0,170418.0,-454.0,809.0,-7255.0,-2802.0,2535.0,-7255.0,-6446.0,101218.0,67204.0,0.36,1.68,4106.0,2022-06
15338.0,6535.0,489.0,1019.0,1019.0,4118.0,4125.0,4529.0,49263.0,167180.0,75763.0,10134.0,174841.0,27813.0,74956.0,99885.0,174841.0,1019.0,1030.0,-7299.0,3683.0,3741.0,-7299.0,-6269.0,99885.0,66026.0,0.43,1.75,4127.0,2022-09
