revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
32471.0,20048.0,10258.0,8420.0,8420.0,7692.0,7768.0,6638.0,156874.0,72605.0,39523.0,10129.0,258859.0,50318.0,166731.0,92128.0,258859.0,8420.0,8900.0,-3707.0,-13216.0,13253.0,-3707.0,5193.0,92128.0,42069.0,0.62,2.81,7683.0,2018-12
30571.0,20401.0,10341.0,8809.0,8809.0,7672.0,7744.0,11212.0,159887.0,76200.0,40769.0,10258.0,263281.0,53861.0,168417.0,94864.0,263281.0,8809.0,13520.0,-2565.0,-7601.0,13267.0,-2565.0,10955.0,94864.0,44900.0,0.67,2.78,7666.0,2019-03
33717.0,23305.0,12405.0,13187.0,13187.0,7655.0,7735.0,11356.0,175552.0,79186.0,43856.0,14723.0,286556.0,69420.0,184226.0,102330.0,286556.0,13187.0,16108.0,-4051.0,-8686.0,15329.0,-4051.0,12057.0,102330.0,52554.0,0.69,2.8,7643.0,2019-06
33055.0,22649.0,12686.0,10678.0,10678.0,7634.0,7710.0,13117.0,165896.0,83270.0,46299.0,14455.0,278955.0,58118.0,172894.0,106061.0,278955.0,10678.0,13818.0,-3385.0,-10209.0,15657.0,-3385.0,10433.0,106061.0,56440.0,0.69,2.63,7634.0,2019-09
36906.0,24548.0,13891.0,11649.0,11649.0,7621.0,7691.0,8864.0,167074.0,88558.0,48961.0,14630.0,282794.0,59640.0,172685.0,110109.0,282794.0,11649.0,10680.0,-3545.0,-8915.0,17094.0,-3545.0,7135.0,110109.0,60735.0,0.67,2.57,7611.0,2019-12
35021.0,24046.0,12975.0,10752.0,10752.0,7602.0,7675.0,11710.0,170505.0,91181.0,49669.0,13696.0,285449.0,58707.0,170948.0,114501.0,285449.0,10752.0,17504.0,-3767.0,-14645.0,16093.0,-3767.0,13737.0,114501.0,65582.0,0.69,2.49,7590.0,2020-03
38033.0,25694.0,13407.0,11202.0,11202.0,7583.0,7653.0,13576.0,181915.0,96101.0,52904.0,13138.0,301311.0,72310.0,183007.0,118304.0,301311.0,11202.0,18673.0,-4744.0,-12262.0,16911.0,-4744.0,13929.0,118304.0,67915.0,0.68,2.55,7571.0,2020-06
37154.0,26152.0,15876.0,13893.0,13893.0,7566.0,7637.0,17205.0,177077.0,102391.0,56974.0,13034.0,301001.0,70056.0,177609.0,123392.0,301001.0,13893.0,19335.0,-4907.0,-10289.0,18521.0,-4907.0,14428.0,123392.0,72579.0,0.7,2.44,7564.0,2020-09
43076.0,28882.0,17897.0,15463.0,15463.0,7555.0,7616.0,14432.0,173973.0,109750.0,62035.0,13561.0,304137.0,67486.0,173901.0,130236.0,304137.0,15463.0,12516.0,-4174.0,-13634.0,20658.0,-4174.0,8342.0,130236.0,79462.0,0.67,2.34,7546.0,2020-12
41706.0,28661.0,17048.0,15457.0,15457.0,7539.0,7597.0,13702.0,165614.0,115299.0,65618.0,14427.0,308879.0,72193.0,174374.0,134505.0,308879.0,15457.0,22179.0,-5089.0,-13192.0,19984.0,-5089.0,17090.0,134505.0,76680.0,0.69,2.3,7534.0,2021-03
46152.0,32161.0,19095.0,16458.0,16458.0,7526.0,7581.0,14224.0,184406.0,122154.0,70803.0,15075.0,333779.0,88657.0,191791.0,141988.0,333779.0,16458.0,22710.0,-6452.0,-11371.0,22439.0,-6452.0,16258.0,141988.0,84477.0,0.7,2.35,7519.0,2021-06
45317.0,31671.0,20238.0,20505.0,20505.0,7513.0,7567.0,19165.0,174326.0,127816.0,75347.0,21103.0,335418.0,80528.0,183440.0,151978.0,335418.0,20505.0,24540.0,-5810.0,-16276.0,23450.0,-5810.0,18730.0,151978.0,93729.0,0.7,2.21,7510.0,2021-09
51728.0,34768.0,22247.0,18765.0,18765.0,7505.0,7555.0,20604.0,174188.0,134845.0,79568.0,21256.0,340389.0,77510.0,180379.0,160010.0,340389.0,18765.0,14480.0,-5865.0,-11986.0,25743.0,-5865.0,8615.0,160010.0,101627.0,0.67,2.13,7500.0,2021-12
49360.0,33745.0,20364.0,16728.0,16728.0,7493.0,7534.0,12498.0,153922.0,141267.0,83214.0,21845.0,344607.0,77439.0,181683.0,162924.0,344607.0,16728.0,25386.0,-5340.0,-17345.0,24137.0,-5340.0,20046.0,162924.0,84205.0,0.68,2.12,7483.0,2022-03
51865.0,35436.0,20534.0,16740.0,16740.0,7472.0,7504.0,13931.0,169684.0,147206.0,87546.0,21897.0,364840.0,95082.0,198298.0,166542.0,364840.0,16740.0,24629.0,-6871.0,-13269.0,24513.0,-6871.0,17758.0,166542.0,87720.0,0.68,2.19,7464.0,2022-06
50122.0,34670.0,21518.0,17556.0,17556.0,7457.0,7485.0,22884.0,160812.0,151022.0,90384.0,23482.0,359784.0,87389.0,186218.0,173566.0,359784.0,17556.0,23198.0,-6283.0,-10883.0,24308.0,-6283.0,16915.0,173566.0,95299.0,0.69,2.07,7457.0,2022-09
