revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
1843.0,1400.0,-4625.0,-583.0,-583.0,5533.0,5630.0,1121.0,32803.0,27959.0,12969.0,19537.0,167594.0,37304.0,104147.0,63447.0,167594.0,-5890.0,3769.0,-542.0,-3496.0,-542.0,3227.0,63430.0,-18708.0,0.76,2.64,5534.0,2019-12
10083.0,8143.0,3081.0,3355.0,3355.0,5545.0,5613.0,2151.0,34738.0,30969.0,14040.0,6372.0,166336.0,33890.0,100998.0,65338.0,166336.0,2483.0,3133.0,-449.0,4247.0,-449.0,2684.0,65321.0,-27645.0,0.81,2.55,5552.0,2020-03
9864.0,8038.0,2432.0,3489.0,3489.0,5554.0,5619.0,1801.0,46424.0,31002.0,14113.0,6686.0,177934.0,32723.0,113370.0,64564.0,177934.0,2604.0,3555.0,-457.0,3631.0,-457.0,3098.0,64564.0,-27427.0,0.81,2.76,5554.0,2020-06
10277.0,8270.0,2450.0,1469.0,1469.0,5557.0,5633.0,1587.0,47739.0,31039.0,14403.0,7003.0,178983.0,34154.0,113488.0,65495.0,178983.0,917.0,2090.0,-507.0,3658.0,-507.0,1583.0,65495.0,-25335.0,0.8,2.73,5557.0,2020-09
11427.0,8716.0,865.0,846.0,846.0,5564.0,5662.0,1786.0,35067.0,28406.0,13745.0,7263.0,154229.0,25920.0,90756.0,63473.0,154229.0,1017.0,5625.0,-813.0,2069.0,-813.0,4812.0,63473.0,-14419.0,0.76,2.43,5567.0,2020-12
14516.0,10359.0,4730.0,4877.0,4877.0,5584.0,5662.0,1768.0,39533.0,29116.0,14011.0,7282.0,158818.0,26652.0,89953.0,68865.0,158818.0,4885.0,4538.0,-554.0,5937.0,-554.0,3984.0,68865.0,-8899.0,0.71,2.31,5594.0,2021-03
18899.0,11903.0,5824.0,5563.0,5563.0,5598.0,5678.0,2372.0,48814.0,29552.0,14224.0,8750.0,169920.0,35664.0,99605.0,70315.0,169920.0,5825.0,11299.0,-537.0,7132.0,-537.0,10762.0,70315.0,-6875.0,0.63,2.42,5599.0,2021-06
24035.0,14103.0,7555.0,8146.0,8146.0,5609.0,5725.0,1966.0,57900.0,29839.0,14436.0,9460.0,179188.0,41803.0,103221.0,75967.0,179188.0,8171.0,10829.0,-618.0,8896.0,-618.0,10211.0,75967.0,172.0,0.59,2.36,5611.0,2021-09
23838.0,14102.0,2126.0,3393.0,3393.0,5613.0,5768.0,1944.0,59693.0,29956.0,14882.0,11021.0,181476.0,42671.0,104014.0,77462.0,181476.0,3578.0,5914.0,-1002.0,3461.0,-1002.0,4912.0,77462.0,3108.0,0.59,2.34,5620.0,2021-12
25661.0,15677.0,9948.0,7864.0,7864.0,5617.0,5758.0,2470.0,54420.0,30467.0,15109.0,13548.0,183841.0,39268.0,101156.0,82685.0,183841.0,7879.0,6541.0,-643.0,11135.0,-643.0,5898.0,82685.0,2658.0,0.61,2.22,5591.0,2022-03
27742.0,19094.0,12409.0,9906.0,9906.0,5593.0,5712.0,1780.0,67466.0,30213.0,15244.0,14661.0,195290.0,47410.0,107821.0,87469.0,195290.0,9877.0,8170.0,-751.0,13584.0,-751.0,7419.0,87469.0,8513.0,0.69,2.23,5593.0,2022-06
22638.0,16575.0,9666.0,8608.0,8608.0,5607.0,5718.0,1298.0,70403.0,30372.0,15441.0,18027.0,195350.0,44314.0,102459.0,92891.0,195350.0,8644.0,5974.0,-841.0,10849.0,-841.0,5133.0,92891.0,15300.0,0.73,2.1,5612.0,2022-09
