revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
11649.0,5677.0,2981.0,1917.0,1917.0,1750.0,1770.0,4078.0,15046.0,45975.0,22681.0,7491.0,82580.0,15162.0,34940.0,47640.0,82580.0,2056.0,2527.0,-701.0,3561.0,-701.0,1826.0,47640.0,13028.0,0.49,1.73,1700.0,2014-03
12466.0,6102.0,3498.0,2245.0,2245.0,1732.0,1748.0,4090.0,15205.0,46628.0,23013.0,7455.0,83723.0,13351.0,35111.0,48612.0,83723.0,2419.0,2936.0,-889.0,4055.0,-889.0,2047.0,48612.0,13420.0,0.49,1.72,1700.0,2014-06
12389.0,5370.0,2396.0,1499.0,1499.0,1716.0,1735.0,3421.0,15169.0,47054.0,23332.0,7629.0,84141.0,13292.0,35963.0,48178.0,84141.0,1625.0,3105.0,-1063.0,2986.0,-1063.0,2042.0,48178.0,12863.0,0.43,1.75,1700.0,2014-09
13391.0,5735.0,3208.0,2182.0,2182.0,1700.0,1717.0,5077.0,17240.0,47705.0,23660.0,8275.0,87035.0,16804.0,39242.0,47793.0,87035.0,2244.0,1855.0,-998.0,3800.0,-998.0,857.0,47793.0,12575.0,0.43,1.82,1700.0,2014-12
12461.0,5771.0,3106.0,2108.0,2108.0,1699.0,1715.0,3745.0,15646.0,47778.0,23762.0,8575.0,85715.0,13410.0,35978.0,49737.0,85715.0,2228.0,2918.0,-907.0,3690.0,-907.0,2011.0,49737.0,14580.0,0.46,1.72,1700.0,2015-03
13101.0,6438.0,3762.0,2483.0,2483.0,1696.0,1711.0,4475.0,16512.0,48909.0,24436.0,8640.0,87367.0,14826.0,36860.0,50507.0,87367.0,2639.0,2808.0,-1156.0,4337.0,-1156.0,1652.0,50507.0,15422.0,0.49,1.73,1600.0,2015-06
13512.0,6157.0,3148.0,1609.0,1609.0,1679.0,1694.0,4269.0,16758.0,50023.0,25179.0,8604.0,88182.0,16334.0,39527.0,48655.0,88182.0,1741.0,3804.0,-1204.0,3751.0,-1204.0,2600.0,48655.0,13657.0,0.46,1.81,1600.0,2015-09
15244.0,6621.0,3989.0,2880.0,2880.0,1654.0,1668.0,4301.0,17768.0,50666.0,25487.0,8676.0,90121.0,18796.0,41923.0,48198.0,90121.0,2910.0,2456.0,-1406.0,4596.0,-1406.0,1050.0,48198.0,13276.0,0.43,1.87,1700.0,2015-12
12969.0,6105.0,3363.0,2143.0,2143.0,1633.0,1643.0,5015.0,16999.0,52278.0,26421.0,8728.0,90264.0,17073.0,42254.0,48010.0,90264.0,2276.0,3529.0,-1150.0,3968.0,-1150.0,2379.0,48010.0,13141.0,0.47,1.88,1700.0,2016-03
14277.0,7076.0,4145.0,2597.0,2597.0,1621.0,1631.0,5227.0,17617.0,53140.0,26865.0,8407.0,90914.0,18072.0,42768.0,48146.0,90914.0,2712.0,3630.0,-1135.0,4771.0,-1135.0,2495.0,48146.0,13349.0,0.5,1.89,1700.0,2016-06
13142.0,5837.0,2861.0,1771.0,1771.0,1608.0,1615.0,4610.0,16966.0,54198.0,27349.0,8679.0,92033.0,16842.0,44710.0,47323.0,92033.0,1892.0,3521.0,-1082.0,3550.0,-1082.0,2439.0,47323.0,12564.0,0.44,1.94,1600.0,2016-09
14784.0,6378.0,3706.0,2479.0,2479.0,1592.0,1603.0,3736.0,16665.0,54050.0,27054.0,8952.0,91576.0,19317.0,44399.0,47177.0,91576.0,2488.0,1445.0,-1040.0,4393.0,-1040.0,405.0,47177.0,12492.0,0.43,1.94,1600.0,2016-12
13336.0,6367.0,3750.0,2388.0,2388.0,1580.0,1591.0,3800.0,16270.0,55045.0,27399.0,9307.0,91807.0,17365.0,44540.0,47267.0,91807.0,2539.0,3228.0,-883.0,4426.0,-883.0,2345.0,47267.0,12591.0,0.48,1.94,1564.88,2017-03
14238.0,6521.0,3788.0,2366.0,2366.0,1562.0,1572.0,4336.0,17151.0,56068.0,27733.0,9095.0,92752.0,17094.0,46701.0,46051.0,92752.0,2474.0,4100.0,-805.0,4499.0,-805.0,3295.0,46051.0,11419.0,0.46,2.01,1600.0,2017-06
12779.0,5565.0,2629.0,1747.0,1747.0,1538.0,1548.0,4017.0,15889.0,57443.0,28406.0,9871.0,95789.0,19595.0,49637.0,46152.0,95789.0,1865.0,3570.0,-895.0,3337.0,-895.0,2675.0,46152.0,7731.0,0.44,2.08,1500.0,2017-09
15351.0,6622.0,3793.0,4423.0,4423.0,1512.0,1521.0,4677.0,17274.0,58231.0,28584.0,10310.0,97734.0,19875.0,49509.0,48225.0,97734.0,4473.0,2237.0,-981.0,4535.0,-981.0,1256.0,48225.0,9865.0,0.43,2.03,1507.28,2017-12
14548.0,7007.0,4037.0,2937.0,2937.0,1503.0,1510.0,4179.0,16808.0,59635.0,29200.0,10475.0,97943.0,19728.0,48142.0,49801.0,97943.0,3115.0,4526.0,-1063.0,4768.0,-1063.0,3463.0,49801.0,11489.0,0.48,1.97,1500.0,2018-03
15229.0,6881.0,3924.0,2916.0,2916.0,1491.0,1498.0,4326.0,17729.0,59984.0,29373.0,10337.0,98792.0,20214.0,47584.0,51208.0,98792.0,3059.0,3679.0,-1220.0,4668.0,-1220.0,2459.0,51208.0,13010.0,0.45,1.93,1500.0,2018-06
14306.0,6198.0,3083.0,2322.0,2322.0,1490.0,1498.0,4150.0,16825.0,60304.0,29540.0,11253.0,98598.0,17860.0,44643.0,53955.0,98598.0,2419.0,3853.0,-1201.0,3877.0,-1201.0,2652.0,53955.0,15874.0,0.43,1.83,1500.0,2018-09
15303.0,6302.0,3418.0,2788.0,2788.0,1490.0,1498.0,4455.0,17537.0,60866.0,29797.0,11601.0,99941.0,17619.0,44424.0,55517.0,99941.0,2786.0,2099.0,-1195.0,4150.0,-1195.0,904.0,55517.0,17481.0,0.41,1.8,1490.0,2018-12
